item_id	name
27816	天阳灵饰
27817	天阳灵饰
27818	天阳灵饰
27819	天阳灵饰
27820	天阳灵饰
27821	天阳灵饰
27822	天阳灵饰
27823	天阳灵饰
27824	天阳灵饰
27825	天阳灵饰
27826	天阳灵饰
27827	天阳灵饰
27828	天阳灵饰
27829	天阳灵饰
27830	天阳灵饰
27831	天阳灵饰
27832	天阳灵饰
27833	天阳灵饰
27834	天阳灵饰
27835	天星灵饰
27836	天星灵饰
27837	天星灵饰
27838	天星灵饰
27839	天星灵饰
27840	天罡灵饰
27841	天罡灵饰
27842	天罡灵饰
27843	天罡灵饰
27844	天罡灵饰
27845	天阳灵饰
27846	天阳灵饰
27847	天阳灵饰
27848	天阳灵饰
27849	天阳灵饰
27850	天阳灵饰
27851	天阳灵饰
27852	天阳灵饰
27853	天阳灵饰
27854	天阳灵饰
27855	天阳灵饰
27856	天阳灵饰
27857	天阳灵饰
27858	天阳灵饰
27859	天阳灵饰
27860	天阳灵饰
27861	天阳灵饰
27862	天阳灵饰
27863	天阳灵饰
27864	天阳灵饰
27865	天星灵饰
27866	天星灵饰
27867	天星灵饰
27868	天星灵饰
27869	天星灵饰
27870	天罡灵饰
27871	天罡灵饰
27872	天罡灵饰
27873	天罡灵饰
27874	天罡灵饰
27875	天阳灵饰
27876	天阳灵饰
27877	天阳灵饰
27878	天阳灵饰
27879	天阳灵饰
27880	天阳灵饰
27881	天阳灵饰
27882	天阳灵饰
27883	天阳灵饰
27884	天阳灵饰
27885	天阳灵饰
27886	天阳灵饰
27887	天阳灵饰
27888	天阳灵饰
27889	天阳灵饰
27890	天阳灵饰
27891	天阳灵饰
27892	天阳灵饰
27893	天阳灵饰
27894	天阳灵饰
27895	天星灵饰
27896	天星灵饰
27897	天星灵饰
27898	天星灵饰
27899	天星灵饰
27900	天罡灵饰
27901	天罡灵饰
27902	天罡灵饰
27903	天罡灵饰
27904	天罡灵饰
27905	天阳灵饰
27906	天阳灵饰
27907	天阳灵饰
27908	天阳灵饰
27909	天阳灵饰
27910	天阳灵饰
27911	天阳灵饰
27912	天阳灵饰
27913	天阳灵饰
27914	天阳灵饰
27915	天阳灵饰
27916	天阳灵饰
27917	天阳灵饰
27918	天阳灵饰
27919	天阳灵饰
27920	天阳灵饰
27921	天阳灵饰
27922	天阳灵饰
27923	天阳灵饰
27924	天阳灵饰
27925	天星灵饰
27926	天星灵饰
27927	天星灵饰
27928	天星灵饰
27929	天星灵饰
27930	天罡灵饰
27931	天罡灵饰
27932	天罡灵饰
27933	天罡灵饰
27934	天罡灵饰
27935	天阳灵饰
27936	天阳灵饰
27937	天阳灵饰
27938	天阳灵饰
27939	天阳灵饰
27940	天阳灵饰
27941	天阳灵饰
27942	天阳灵饰
27943	天阳灵饰
27944	天阳灵饰
27945	天阳灵饰
27946	天阳灵饰
27947	天阳灵饰
27948	天阳灵饰
27949	天阳灵饰
27950	天阳灵饰
27951	天阳灵饰
27952	天阳灵饰
27953	天阳灵饰
27954	天阳灵饰
27955	天星灵饰
27956	天星灵饰
27957	天星灵饰
27958	天星灵饰
27959	天星灵饰
27960	天罡灵饰
27961	天罡灵饰
27962	天罡灵饰
27963	天罡灵饰
27964	天罡灵饰
27965	天阳灵饰
27966	天阳灵饰
27967	天阳灵饰
27968	天阳灵饰
27969	天阳灵饰
27970	天阳灵饰
27971	天阳灵饰
27972	天阳灵饰
27973	天阳灵饰
27974	天阳灵饰
27975	天阳灵饰
27976	天阳灵饰
27977	天阳灵饰
27978	天阳灵饰
27979	天阳灵饰
27980	天阳灵饰
27981	天阳灵饰
27982	天阳灵饰
27983	天阳灵饰
27984	天阳灵饰
29999	逃脱飞行符
30000	金柳露
30001	超级金柳露
30002	飞行符
30003	黄色导标旗
30004	蓝色导标旗
30005	绿色导标旗
30006	红色导标旗
30007	白色导标旗
30008	玫瑰花
30009	海马
30010	月华露
30011	康乃馨
30012	桃花
30013	兰花
30014	牡丹
30015	百合
30016	竖琴
30017	箫
30018	钹
30019	编钟
30020	木鱼
30021	琵琶
30022	唢呐
30023	笛子
30024	香
30025	黄纸
30026	蜡烛
40000	魔兽要诀
40001	魔兽要诀
40002	魔兽要诀
40003	魔兽要诀
40004	魔兽要诀
40005	魔兽要诀
40006	魔兽要诀
40007	魔兽要诀
40008	魔兽要诀
40009	魔兽要诀
40010	魔兽要诀
40011	魔兽要诀
40012	魔兽要诀
40013	魔兽要诀
40014	魔兽要诀
40015	魔兽要诀
40016	魔兽要诀
40017	魔兽要诀
40018	魔兽要诀
40019	魔兽要诀
40020	魔兽要诀
40021	魔兽要诀
40022	魔兽要诀
40023	魔兽要诀
40024	魔兽要诀
40025	魔兽要诀
40026	魔兽要诀
40027	魔兽要诀
40028	魔兽要诀
40029	魔兽要诀
40030	蓝色合成旗
40031	绿色合成旗
40032	红色合成旗
40033	黄色合成旗
40034	白色合成旗
40035	蓝色合成旗
40036	绿色合成旗
40037	红色合成旗
40038	黄色合成旗
40039	神兜兜
40040	摇钱树
40041	月华露
40042	月华露
40043	魔兽要诀
40044	魔兽要诀
40045	魔兽要诀
40046	魔兽要诀
40047	魔兽要诀
40048	魔兽要诀
40049	魔兽要诀
40050	魔兽要诀
40051	魔兽要诀
40052	魔兽要诀
40053	魔兽要诀
40054	魔兽要诀
40055	魔兽要诀
40056	魔兽要诀
50000	经验龟壳
50001	毛虫眼
50002	秘制红罗羹
50003	秘制绿罗羹
50004	秘制红罗羹
50005	秘制绿罗羹
50006	超级红罗羹
50007	超级绿罗羹
50008	秘制红罗羹
50009	秘制绿罗羹
50010	特制灵兽玉露
50011	特制灵兽玉露
51300	《雷绝阵》
51301	《虎翼阵》
51302	《鸟翔阵》
51304	《蛇蟠阵》
51305	《鹰啸阵》
51306	《天履阵》
51307	《地截阵》
51308	《龙飞阵》
51310	《风扬阵》
51311	《云垂阵》
51387	李代桃僵
51388	轮回重生
51389	斗转星移
51392	神力
51393	顽强
51394	神灵
51395	神速
51396	固守
51397	魔兽要诀
51398	魔兽要诀
51402	超级VIP月卡
51403	超级至尊VIP卡
51459	神·雷霆震怒
51460	神·惊心一剑
51461	神·善恶有报
51462	神·上古灵符
51463	武学秘籍
51464	武学秘籍
51465	武学：太极
51466	武学：立地成佛
51467	武学：九阳神功
51468	武学：狮子吼
51469	武学：一阳指
51470	武学：鹰击长空
51471	武学：八极
51472	武学：无量真劲
51473	武学：天罡霸气
51474	武学：凝神
51475	武学：独孤九剑
51476	神·剑锁影缠
51900	纯阳-战吼
51901	纯阳-狂怒
51902	纯阳-阴伤
51903	纯阳-沉岳
51904	纯阳-矫健
51905	纯阳-撞击
51906	炼气-灵身
51907	炼气-擅咒
51908	炼气-静岳
51909	炼气-深思
51910	炼气-慧心
51911	炼气-无畏
51912	炼气-圣洁
51913	聚元-灵光
51914	聚元-钢化
51915	聚元-坚甲
51916	聚元-迅敏
51917	聚元-愤恨
51918	玄石-玄武躯
51919	玄石-龙胄铠
51920	神脉-阴阳护
51921	神脉-凛冽气
51922	神脉-电魂闪
53006	地老鼠
53007	冲天炮
53008	仙女散花
53009	家好月圆
53010	满天花雨
53011	星星点灯
53012	四季平安
53013	风花雪月
53014	满天星
58000	120指南书宝盒
58001	130指南书宝盒
58002	140指南书宝盒
58003	超级装备盒子
59001	生命附魔符
59002	魔法附魔符
59003	攻击附魔符
59004	防御附魔符
59005	命中附魔符
59006	灵力附魔符
59007	体质附魔符
59008	魔力附魔符
59009	速度附魔符
60000	一级商票
60001	一级商票
60002	二级商票
60003	二级商票
60004	三级商票
60005	三级商票
60006	四级商票
60007	四级商票
60008	帮派资金
60009	帮派资金
60010	佛珠
60011	扇子
60012	武器
60013	首饰
60014	纸钱
60015	舍利子
60016	人参
60017	铜油
60018	铃铛
60019	面粉
60020	鹿茸
60021	符
60022	帽子
60023	酒
60024	蜡烛
60025	0级腰带制造书
60026	10级腰带制造书
60027	20级腰带制造书
60028	30级腰带制造书
60029	40级腰带制造书
60030	50级腰带制造书
60031	60级腰带制造书
60032	70级腰带制造书
60033	80级腰带制造书
60034	90级腰带制造书
60035	100级腰带制造书
60036	110级腰带制造书
60037	120级腰带制造书
60038	130级腰带制造书
60039	140级腰带制造书
60040	150级腰带制造书
60041	0级项链制造书
60042	10级项链制造书
60043	20级项链制造书
60044	30级项链制造书
60045	40级项链制造书
60046	50级项链制造书
60047	60级项链制造书
60048	70级项链制造书
60049	80级项链制造书
60050	90级项链制造书
60051	100级项链制造书
60052	110级项链制造书
60053	120级项链制造书
60054	130级项链制造书
60055	140级项链制造书
60056	150级项链制造书
60058	0级女衣制造书
60059	10级女衣制造书
60060	20级女衣制造书
60061	30级女衣制造书
60062	40级女衣制造书
60063	50级女衣制造书
60064	60级女衣制造书
60065	70级女衣制造书
60066	80级女衣制造书
60067	90级女衣制造书
60068	100级女衣制造书
60069	110级女衣制造书
60070	120级女衣制造书
60071	130级女衣制造书
60072	140级女衣制造书
60073	150级女衣制造书
60074	0级男头制造书
60075	10级男头制造书
60076	20级男头制造书
60077	30级男头制造书
60078	40级男头制造书
60079	50级男头制造书
60080	60级男头制造书
60081	70级男头制造书
60082	80级男头制造书
60083	90级男头制造书
60084	100级男头制造书
60085	110级男头制造书
60086	120级男头制造书
60087	130级男头制造书
60088	140级男头制造书
60089	150级男头制造书
60090	0级女头制造书
60091	10级女头制造书
60092	20级女头制造书
60093	30级女头制造书
60094	40级女头制造书
60095	50级女头制造书
60096	60级女头制造书
60097	70级女头制造书
60098	80级女头制造书
60099	90级女头制造书
60100	100级女头制造书
60101	110级女头制造书
60102	120级女头制造书
60103	130级女头制造书
60104	140级女头制造书
60105	150级女头制造书
60106	0级鞋子制造书
60107	10级鞋子制造书
60108	20级鞋子制造书
60109	30级鞋子制造书
60110	40级鞋子制造书
60111	50级鞋子制造书
60112	60级鞋子制造书
60113	70级鞋子制造书
60114	80级鞋子制造书
60115	90级鞋子制造书
60116	100级鞋子制造书
60117	110级鞋子制造书
60118	120级鞋子制造书
60119	130级鞋子制造书
60120	140级鞋子制造书
60121	150级鞋子制造书
60122	角色四倍经验丸
60123	召唤兽四倍经验丸
60124	角色四倍经验丸
60125	召唤兽四倍经验丸
60126	中国结
60127	眼睛
60128	鼻子
60129	大雪球
60130	小雪块
60131	小雪帽
60132	小传音
60133	大传音
60134	极乐之星
60135	极乐之星
60136	十步一杀
60137	十步一杀
60198	魔兽要诀
60199	魔兽要诀
60200	魔兽要诀
60201	魔兽要诀
60202	魔兽要诀
60203	魔兽要诀
60204	魔兽要诀
60205	魔兽要诀
60206	魔兽要诀
60207	魔兽要诀
60208	魔兽要诀
60209	魔兽要诀
60210	魔兽要诀
60211	魔兽要诀
60212	魔兽要诀
60213	魔兽要诀
60214	魔兽要诀
60215	魔兽要诀
60216	新手大礼包
60217	神奇葫芦
60218	包裹图谱
60219	修补符
60220	重铸符
60221	金柳露礼盒
60222	魔兽要诀宝盒
60223	百炼精铁宝盒
60224	帮贡双倍丹
60225	帮贡双倍丹
60226	帮贡三倍丹
60227	帮贡三倍丹
60228	忘情水
60229	忘情水
60230	制造指南书礼盒
60231	百炼精铁礼盒
60232	新手福利双倍丹
60233	飞速升级丹
60234	妖兽内丹
60235	干将莫邪
60261	灵饰鉴定符
60280	初级品质鉴定符
60281	中级品质鉴定符
60282	高级品质鉴定符
60283	初级品质鉴定符
60284	中级品质鉴定符
60285	高级品质鉴定符
60290	初级强化精华
60291	中级强化精华
60292	高级强化精华
60293	初级强化精华
60294	中级强化精华
60295	高级强化精华
60300	0级铠甲制造书
60301	10级铠甲制造书
60302	20级铠甲制造书
60303	30级铠甲制造书
60304	40级铠甲制造书
60305	50级铠甲制造书
60306	60级铠甲制造书
60307	70级铠甲制造书
60308	80级铠甲制造书
60309	90级铠甲制造书
60318	100级铠甲制造书
60311	110级铠甲制造书
60312	120级铠甲制造书
60313	130级铠甲制造书
60314	140级铠甲制造书
60315	150级铠甲制造书
60316	超级豆斋果
60317	超级豆斋果
60310	宝石镶嵌符
60320	宝石摘除符
60321	无暇熔炼石
60322	无暇熔炼石
60323	无暇熔炼石
60324	灵饰魂魄
60325	灵饰魂魄
60326	灵饰魂魄
60327	灵饰魂魄
60328	灵饰魂魄
60329	灵饰魂魄
60330	灵饰魂魄
60331	灵饰魂魄
60332	灵饰魂魄
60333	灵饰魂魄
60334	灵饰魂魄
60335	灵饰魂魄
60336	灵饰魂魄
60337	灵饰魂魄
60338	灵饰魂魄
60339	灵饰魂魄
60340	灵饰魂魄
60341	灵饰魂魄
60342	灵饰魂魄
60343	灵饰魂魄
60344	灵饰魂魄
60345	灵饰魂魄
60346	灵饰魂魄
60347	灵饰魂魄
60348	灵饰魂魄
60349	灵饰魂魄
60350	灵饰魂魄
60351	灵饰魂魄
60352	灵饰魂魄
60353	灵饰魂魄
60354	灵饰魂魄
60355	灵饰魂魄
60356	灵饰魂魄
60357	灵饰魂魄
60358	灵饰魂魄
60359	灵饰魂魄
60360	灵饰魂魄
60361	灵饰魂魄
60362	灵饰魂魄
60363	灵饰魂魄
60364	灵饰魂魄
60365	灵饰魂魄
60366	灵饰魂魄
60367	灵饰魂魄
60368	灵饰魂魄
60369	灵饰魂魄
60370	灵饰魂魄
60371	灵饰魂魄
60372	灵饰魂魄
60373	灵饰魂魄
60374	灵饰魂魄
60375	灵饰魂魄
60376	灵饰魂魄
60377	灵饰魂魄
60378	灵饰魂魄
60379	灵饰魂魄
60380	灵饰魂魄
60381	灵饰魂魄
60382	灵饰魂魄
60383	灵饰魂魄
60384	灵饰魂魄
60385	灵饰魂魄
60386	灵饰魂魄
60387	灵饰魂魄
60388	灵饰魂魄
60389	灵饰魂魄
60390	灵饰魂魄
60391	灵饰魂魄
60392	灵饰魂魄
60393	灵饰魂魄
60394	灵饰魂魄
60395	灵饰魂魄
60396	灵饰魂魄
60397	灵饰魂魄
60398	灵饰魂魄
60399	灵饰魂魄
60500	灵饰魂魄
60501	灵饰魂魄
60502	灵饰魂魄
60503	灵饰魂魄
60504	灵饰魂魄
60505	灵饰魂魄
60506	灵饰魂魄
60507	灵饰魂魄
60508	灵饰魂魄
60509	灵饰魂魄
60510	灵饰魂魄
60511	灵饰魂魄
60512	灵饰魂魄
60513	灵饰魂魄
83100	吴氏断魂一阶火盔
83101	吴氏断魂一阶凤冕
83102	吴氏断魂一阶气甲
83103	吴氏断魂一阶月衣
83104	吴氏断魂一阶芒带
83105	吴氏断魂一阶光履
83106	吴氏断魂一阶星坠
83200	吴氏断魂二阶火盔
83201	吴氏断魂二阶凤冕
83202	吴氏断魂二阶气甲
83203	吴氏断魂二阶月衣
83204	吴氏断魂二阶芒带
83205	吴氏断魂二阶光履
83206	吴氏断魂二阶星坠
83300	吴氏断魂三阶火盔
83301	吴氏断魂三阶凤冕
83302	吴氏断魂三阶气甲
83303	吴氏断魂三阶月衣
83304	吴氏断魂三阶芒带
83305	吴氏断魂三阶光履
83306	吴氏断魂三阶星坠
83400	吴氏断魂四阶火盔
83401	吴氏断魂四阶凤冕
83402	吴氏断魂四阶气甲
83403	吴氏断魂四阶月衣
83404	吴氏断魂四阶芒带
83405	吴氏断魂四阶光履
83406	吴氏断魂四阶星坠
83500	吴氏断魂五阶火盔
83501	吴氏断魂五阶凤冕
83502	吴氏断魂五阶气甲
83503	吴氏断魂五阶月衣
83504	吴氏断魂五阶芒带
83505	吴氏断魂五阶光履
83506	吴氏断魂五阶星坠
60549	灵饰魂魄
60550	灵饰魂魄
60551	灵饰魂魄
60552	灵饰魂魄
60553	灵饰魂魄
60554	灵饰魂魄
60555	灵饰魂魄
60556	灵饰魂魄
60557	灵饰魂魄
60558	灵饰魂魄
60559	灵饰魂魄
60560	灵饰魂魄
60561	灵饰魂魄
60562	灵饰魂魄
60563	灵饰魂魄
60564	灵饰魂魄
60565	灵饰魂魄
60566	灵饰魂魄
60567	灵饰魂魄
60568	灵饰魂魄
60569	灵饰魂魄
60570	灵饰魂魄
60571	灵饰魂魄
60572	灵饰魂魄
60573	灵饰魂魄
60574	灵饰魂魄
60575	灵饰魂魄
60576	灵饰魂魄
60577	灵饰魂魄
60578	灵饰魂魄
60579	灵饰魂魄
60580	灵饰魂魄
60581	灵饰魂魄
60582	灵饰魂魄
60583	灵饰魂魄
60584	灵饰魂魄
60585	灵饰魂魄
60586	灵饰魂魄
60587	灵饰魂魄
60588	灵饰魂魄
60589	灵饰魂魄
60590	灵饰魂魄
60591	灵饰魂魄
60592	灵饰魂魄
60593	灵饰魂魄
60594	灵饰魂魄
60595	灵饰魂魄
60596	灵饰魂魄
60597	灵饰魂魄
60598	灵饰魂魄
60599	灵饰魂魄
60600	灵饰魂魄
60601	灵饰魂魄
60602	灵饰魂魄
60603	灵饰魂魄
60401	一级太阳石
60402	二级太阳石
60403	三级太阳石
60404	四级太阳石
60405	五级太阳石
60406	六级太阳石
60407	七级太阳石
60408	八级太阳石
60409	九级太阳石
60410	十级太阳石
60411	一级月亮石
60412	二级月亮石
60413	三级月亮石
60414	四级月亮石
60415	五级月亮石
60416	六级月亮石
60417	七级月亮石
60418	八级月亮石
60419	九级月亮石
60420	十级月亮石
60421	一级玛瑙石
60422	二级玛瑙石
60423	三级玛瑙石
60424	四级玛瑙石
60425	五级玛瑙石
60426	六级玛瑙石
60427	七级玛瑙石
60428	八级玛瑙石
60429	九级玛瑙石
60430	十级玛瑙石
60431	一级神秘石
60432	二级神秘石
60433	三级神秘石
60434	四级神秘石
60435	五级神秘石
60436	六级神秘石
60437	七级神秘石
60438	八级神秘石
60439	九级神秘石
60440	十级神秘石
60441	一级舍利子
60442	二级舍利子
60443	三级舍利子
60444	四级舍利子
60445	五级舍利子
60446	六级舍利子
60447	七级舍利子
60448	八级舍利子
60449	九级舍利子
60450	十级舍利子
60451	一级黑宝石
60452	二级黑宝石
60453	三级黑宝石
60454	四级黑宝石
60455	五级黑宝石
60456	六级黑宝石
60457	七级黑宝石
60458	八级黑宝石
60459	九级黑宝石
60460	十级黑宝石
60461	一级光芒石
60462	二级光芒石
60463	三级光芒石
60464	四级光芒石
60465	五级光芒石
60466	六级光芒石
60467	七级光芒石
60468	八级光芒石
60469	九级光芒石
60470	十级光芒石
60471	一级蓝宝石
60472	二级蓝宝石
60473	三级蓝宝石
60474	四级蓝宝石
60475	五级蓝宝石
60476	六级蓝宝石
60477	七级蓝宝石
60478	八级蓝宝石
60479	九级蓝宝石
60480	十级蓝宝石
60711	一级强化太阳石
60712	二级强化太阳石
60713	三级强化太阳石
60714	四级强化太阳石
60715	五级强化太阳石
60716	六级强化太阳石
60717	七级强化太阳石
60718	八级强化太阳石
60719	九级强化太阳石
60720	十级强化太阳石
60721	一级强化月亮石
60722	二级强化月亮石
60723	三级强化月亮石
60724	四级强化月亮石
60725	五级强化月亮石
60726	六级强化月亮石
60727	七级强化月亮石
60728	八级强化月亮石
60729	九级强化月亮石
60730	十级强化月亮石
60731	一级强化玛瑙石
60732	二级强化玛瑙石
60733	三级强化玛瑙石
60734	四级强化玛瑙石
60735	五级强化玛瑙石
60736	六级强化玛瑙石
60737	七级强化玛瑙石
60738	八级强化玛瑙石
60739	九级强化玛瑙石
60740	十级强化玛瑙石
60741	一级强化神秘石
60742	二级强化神秘石
60743	三级强化神秘石
60744	四级强化神秘石
60745	五级强化神秘石
60746	六级强化神秘石
60747	七级强化神秘石
60748	八级强化神秘石
60749	九级强化神秘石
60750	十级强化神秘石
60751	一级强化舍利子
60752	二级强化舍利子
60753	三级强化舍利子
60754	四级强化舍利子
60755	五级强化舍利子
60756	六级强化舍利子
60757	七级强化舍利子
60758	八级强化舍利子
60759	九级强化舍利子
60760	十级强化舍利子
60761	一级强化黑宝石
60762	二级强化黑宝石
60763	三级强化黑宝石
60764	四级强化黑宝石
60765	五级强化黑宝石
60766	六级强化黑宝石
60767	七级强化黑宝石
60768	八级强化黑宝石
60769	九级强化黑宝石
60770	十级强化黑宝石
60771	一级强化光芒石
60772	二级强化光芒石
60773	三级强化光芒石
60774	四级强化光芒石
60775	五级强化光芒石
60776	六级强化光芒石
60777	七级强化光芒石
60778	八级强化光芒石
60779	九级强化光芒石
60780	十级强化光芒石
60781	一级强化蓝宝石
60782	二级强化蓝宝石
60783	三级强化蓝宝石
60784	四级强化蓝宝石
60785	五级强化蓝宝石
60786	六级强化蓝宝石
60787	七级强化蓝宝石
60788	八级强化蓝宝石
60789	九级强化蓝宝石
60790	十级强化蓝宝石
60801	一级无瑕太阳石
60802	二级无瑕太阳石
60803	三级无瑕太阳石
60804	四级无瑕太阳石
60805	五级无瑕太阳石
60806	六级无瑕太阳石
60807	七级无瑕太阳石
60808	八级无瑕太阳石
60809	九级无瑕太阳石
60810	十级无瑕太阳石
60811	一级无瑕月亮石
60812	二级无瑕月亮石
60813	三级无瑕月亮石
60814	四级无瑕月亮石
60815	五级无瑕月亮石
60816	六级无瑕月亮石
60817	七级无瑕月亮石
60818	八级无瑕月亮石
60819	九级无瑕月亮石
60820	十级无瑕月亮石
60821	一级无瑕玛瑙石
60822	二级无瑕玛瑙石
60823	三级无瑕玛瑙石
60824	四级无瑕玛瑙石
60825	五级无瑕玛瑙石
60826	六级无瑕玛瑙石
60827	七级无瑕玛瑙石
60828	八级无瑕玛瑙石
60829	九级无瑕玛瑙石
60830	十级无瑕玛瑙石
60831	一级无瑕神秘石
60832	二级无瑕神秘石
60833	三级无瑕神秘石
60834	四级无瑕神秘石
60835	五级无瑕神秘石
60836	六级无瑕神秘石
60837	七级无瑕神秘石
60838	八级无瑕神秘石
60839	九级无瑕神秘石
60840	十级无瑕神秘石
60841	一级无瑕舍利子
60842	二级无瑕舍利子
60843	三级无瑕舍利子
60844	四级无瑕舍利子
60845	五级无瑕舍利子
60846	六级无瑕舍利子
60847	七级无瑕舍利子
60848	八级无瑕舍利子
60849	九级无瑕舍利子
60850	十级无瑕舍利子
60851	一级无瑕黑宝石
60852	二级无瑕黑宝石
60853	三级无瑕黑宝石
60854	四级无瑕黑宝石
60855	五级无瑕黑宝石
60856	六级无瑕黑宝石
60857	七级无瑕黑宝石
60858	八级无瑕黑宝石
60859	九级无瑕黑宝石
60860	十级无瑕黑宝石
60861	一级无瑕光芒石
60862	二级无瑕光芒石
60863	三级无瑕光芒石
60864	四级无瑕光芒石
60865	五级无瑕光芒石
60866	六级无瑕光芒石
60867	七级无瑕光芒石
60868	八级无瑕光芒石
60869	九级无瑕光芒石
60870	十级无瑕光芒石
60871	一级无瑕蓝宝石
60872	二级无瑕蓝宝石
60873	三级无瑕蓝宝石
60874	四级无瑕蓝宝石
60875	五级无瑕蓝宝石
60876	六级无瑕蓝宝石
60877	七级无瑕蓝宝石
60878	八级无瑕蓝宝石
60879	九级无瑕蓝宝石
60880	十级无瑕蓝宝石
60900	纯阳·二级灵丹
60901	纯阳·三级灵丹
60902	纯阳·四级灵丹
60903	纯阳·五级灵丹
60904	炼气·二级灵丹
60905	炼气·三级灵丹
60906	炼气·四级灵丹
60907	炼气·五级灵丹
60908	聚元·二级灵丹
60909	聚元·三级灵丹
60910	聚元·四级灵丹
60911	聚元·五级灵丹
60912	玄石·二级灵丹
60913	玄石·三级灵丹
60914	玄石·四级灵丹
60915	玄石·五级灵丹
60916	神脉·二级灵丹
60917	神脉·三级灵丹
60918	神脉·四级灵丹
60919	神脉·五级灵丹
60920	纯阳·二级灵丹
60921	纯阳·三级灵丹
60922	纯阳·四级灵丹
60923	纯阳·五级灵丹
60924	炼气·二级灵丹
60925	炼气·三级灵丹
60926	炼气·四级灵丹
60927	炼气·五级灵丹
60928	聚元·二级灵丹
60929	聚元·三级灵丹
60930	聚元·四级灵丹
60931	聚元·五级灵丹
60932	玄石·二级灵丹
60933	玄石·三级灵丹
60934	玄石·四级灵丹
60935	玄石·五级灵丹
60936	神脉·二级灵丹
60937	神脉·三级灵丹
60938	神脉·四级灵丹
60939	神脉·五级灵丹
60940	暗夜
60941	暗夜
60942	暗夜
60943	梨花
60944	梨花
60945	梨花
60946	霹雳
60947	霹雳
60948	霹雳
60949	刑天之逆
60950	刑天之逆
60951	刑天之逆
60952	五虎断魂
60953	五虎断魂
60954	五虎断魂
60955	飞龙在天
60956	飞龙在天
60957	飞龙在天
60958	太极
60959	太极
60960	太极
60961	玉龙
60962	玉龙
60963	玉龙
60964	秋风
60965	秋风
60966	秋风
60967	画龙点睛
60968	画龙点睛
60969	画龙点睛
60970	秋水人家
60971	秋水人家
60972	秋水人家
60973	逍遥江湖
60974	逍遥江湖
60975	逍遥江湖
60976	盘龙
60977	盘龙
60978	盘龙
60979	降魔玉杵
60980	降魔玉杵
60981	降魔玉杵
60982	青藤玉树
60983	青藤玉树
60984	青藤玉树
60985	墨玉骷髅
60986	墨玉骷髅
60987	墨玉骷髅
60988	撕天
60989	撕天
60990	撕天
60991	毒牙
60992	毒牙
60993	毒牙
60994	胭脂
60995	胭脂
60996	胭脂
60997	九阴勾魂
60998	九阴勾魂
60999	九阴勾魂
61012	人参果
61013	人参果
61014	人参果
61015	人参果
61016	人参果
61026	命中资质丹
61027	闪避资质丹
61028	灵力资质丹
61029	速度资质丹
61030	体质资质丹
61031	魔力资质丹
61032	攻击资质丹
61033	防御资质丹
61036	如意丹
61037	如意丹
61038	如意丹
61039	如意丹
61040	如意丹
61041	金丹
61042	银丹
61043	铁砂丹
61044	低级经验丹
61045	高级经验丹
61046	铁砂丹
61047	新手礼包
61100	雪蚕之刺
61101	雪蚕之刺
61102	雪蚕之刺
61103	贵霜之牙
61104	贵霜之牙
61105	贵霜之牙
61106	破魄
61107	破魄
61108	破魄
61109	肃魂
61110	肃魂
61111	肃魂
61112	无敌
61113	无敌
61114	无敌
61115	五丁开山
61116	五丁开山
61117	五丁开山
61118	元神禁锢
61119	元神禁锢
61120	元神禁锢
61121	护法灭魔
61122	护法灭魔
61123	护法灭魔
61124	八卦
61125	八卦
61126	八卦
61127	鬼牙
61128	鬼牙
61129	鬼牙
61130	雷神
61131	雷神
61132	雷神
61133	混元金锤
61134	混元金锤
61135	混元金锤
61136	九瓣莲花
61377	九瓣莲花
61138	九瓣莲花
61139	鬼王蚀日
61140	鬼王蚀日
61141	鬼王蚀日
61142	如意
61143	如意
61144	如意
61145	乾坤
61146	乾坤
61147	乾坤
61148	月光
61149	月光
61150	月光
61151	别情离恨
61152	别情离恨
61153	别情离恨
61154	金玉双环
61155	金玉双环
61156	金玉双环
61157	彩虹
61158	彩虹
61159	彩虹
61160	流云
61161	流云
61162	流云
61163	碧波
61164	碧波
61165	碧波
61166	秋水落霞
61167	秋水落霞
61168	秋水落霞
61169	晃金仙绳
61170	晃金仙绳
61171	晃金仙绳
61172	此最相思
61173	此最相思
61174	此最相思
61175	鱼肠
61176	鱼肠
61177	鱼肠
61178	倚天
61179	倚天
61180	倚天
61181	湛卢
61182	湛卢
61183	湛卢
61184	魏武青虹
61185	魏武青虹
61186	魏武青虹
61187	灵犀神剑
61188	灵犀神剑
61189	灵犀神剑
61190	四法青云
61191	四法青云
61192	四法青云
61193	冷月
61194	冷月
61195	冷月
61196	屠龙
61197	屠龙
61198	屠龙
61199	血刃
61200	血刃
61201	血刃
61202	偃月青龙
61203	偃月青龙
61204	偃月青龙
61205	晓风残月
61206	晓风残月
61207	晓风残月
61208	斩妖泣血
61209	斩妖泣血
61210	斩妖泣血
61211	阴阳
61212	阴阳
61213	阴阳
61214	月光
61215	月光
61216	月光
61217	灵蛇
61218	灵蛇
61219	灵蛇
61220	金龙双剪
61221	金龙双剪
61222	金龙双剪
61223	连理双树
61224	连理双树
61225	连理双树
61226	节日大礼包
61227	白玉龙冠
61228	水晶夔帽
61229	翡翠曜冠
61230	金丝黑玉冠
61231	白玉琉璃冠
61232	兽鬼珐琅面
61233	紫金磐龙冠
61234	凤翅金翎
61235	寒雉霜蚕
